state,district,taluk,latitude,longitude,streetlights,population_density,patrol_frequency,base_crime_rate,hour,day_of_week,seed,safety_score,safety_level,incident_occurred,crime_type
Delhi,West Delhi,West Delhi East,28.71277,77.00844,0.8,0.35,0.25,0.61,12,4,224,61.02,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.72407,77.34435,0.91,0.83,0.78,0.55,14,6,225,79.46,2,0,None
Delhi,Central Delhi,Central Delhi Central,28.70716,77.35247,0.63,0.83,0.66,0.55,13,4,226,68.05,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.72786,77.34668,0.81,0.83,0.55,0.55,12,5,227,71.77,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.71368,77.35297,0.7,0.83,0.76,0.55,15,6,228,73.72,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.70326,77.33704,0.67,0.83,0.89,0.55,12,0,229,74.41,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.7183,77.34955,0.77,0.83,0.57,0.55,8,0,230,71.62,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.72422,77.34664,0.81,0.83,0.75,0.55,15,2,231,75.97,2,0,None
Delhi,Central Delhi,Central Delhi Central,28.733,77.35069,0.79,0.83,0.89,0.55,11,6,232,76.58,2,0,None
Delhi,Central Delhi,Central Delhi Central,28.71133,77.33264,0.91,0.83,0.81,0.55,21,2,233,72.18,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.72329,77.35636,0.79,0.83,0.74,0.55,1,3,234,56.47,1,1,Pickpocketing
Delhi,Central Delhi,Central Delhi Central,28.71348,77.32679,0.87,0.83,0.85,0.55,22,0,235,61.09,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.72797,77.34485,0.87,0.83,0.69,0.55,3,5,236,58.8,1,1,Pickpocketing
Delhi,Central Delhi,Central Delhi Central,28.71862,77.34881,0.93,0.83,0.73,0.55,6,0,237,79.58,2,0,None
Delhi,Central Delhi,Central Delhi Central,28.74194,77.33855,0.76,0.83,0.78,0.55,14,1,238,74.55,1,0,None
Delhi,Central Delhi,Central Delhi Central,28.72028,77.34388,0.82,0.83,0.79,0.55,5,5,239,57.09,1,0,None
Delhi,Central Delhi,Central Delhi West,28.57849,77.30998,0.55,0.47,0.5,0.85,3,6,240,35.17,0,1,Stalking
Delhi,Central Delhi,Central Delhi West,28.54964,77.32468,0.69,0.47,0.54,0.85,5,4,241,43.42,0,0,None
Delhi,Central Delhi,Central Delhi West,28.57841,77.3062,0.79,0.47,0.54,0.85,20,1,242,53.84,1,0,None
Delhi,Central Delhi,Central Delhi West,28.56464,77.31086,0.71,0.47,0.56,0.85,6,5,243,61.88,1,0,None
Delhi,Central Delhi,Central Delhi West,28.55821,77.30632,0.68,0.47,0.46,0.85,5,4,244,39.59,0,0,None
Delhi,Central Delhi,Central Delhi West,28.5611,77.32076,0.68,0.47,0.55,0.85,14,2,245,59.92,1,0,None
Delhi,Central Delhi,Central Delhi West,28.57,77.3266,0.66,0.47,0.53,0.85,0,3,246,41.62,0,1,Stalking
Delhi,Central Delhi,Central Delhi West,28.56311,77.32924,0.58,0.47,0.42,0.85,2,3,247,36.09,0,1,Harassment
Delhi,Central Delhi,Central Delhi West,28.5615,77.32037,0.88,0.47,0.31,0.85,9,3,248,61.2,1,0,None
Delhi,Central Delhi,Central Delhi West,28.57904,77.32635,0.73,0.47,0.47,0.85,21,0,249,52.13,1,1,Pickpocketing
Delhi,Central Delhi,Central Delhi West,28.5641,77.31524,0.79,0.47,0.22,0.85,1,2,250,39.05,0,1,Stalking
Delhi,Central Delhi,Central Delhi West,28.55643,77.32178,0.86,0.47,0.56,0.85,19,4,251,56.26,1,0,None
Delhi,Central Delhi,Central Delhi West,28.56564,77.32315,0.71,0.47,0.3,0.85,21,3,252,46.59,0,0,None
Delhi,Central Delhi,Central Delhi West,28.56277,77.3108,0.83,0.47,0.52,0.85,15,5,253,64.92,1,0,None
Delhi,Central Delhi,Central Delhi West,28.55441,77.33124,0.75,0.47,0.5,0.85,6,2,254,63.49,1,0,None
Delhi,Central Delhi,Central Delhi East,28.57492,77.1201,0.72,0.37,0.28,0.74,6,5,255,57.19,1,0,None
Delhi,Central Delhi,Central Delhi East,28.56704,77.10889,0.83,0.37,0.23,0.74,15,0,256,61.1,1,0,None
Delhi,Central Delhi,Central Delhi East,28.56421,77.11411,0.73,0.37,0.28,0.74,21,6,257,51.01,1,1,Eve Teasing
Delhi,Central Delhi,Central Delhi East,28.5745,77.12354,0.67,0.37,0.24,0.74,11,1,258,56.64,1,0,None
Delhi,Central Delhi,Central Delhi East,28.56348,77.10562,0.78,0.37,0.38,0.74,17,3,259,61.87,1,0,None
Delhi,Central Delhi,Central Delhi East,28.57102,77.12053,0.79,0.37,0.35,0.74,14,5,260,62.06,1,0,None
Delhi,Central Delhi,Central Delhi East,28.56699,77.12235,0.8,0.37,0.24,0.74,10,4,261,60.23,1,1,Stalking
Delhi,Central Delhi,Central Delhi East,28.57999,77.11606,0.79,0.37,0.25,0.74,4,1,262,34.62,0,1,Stalking
Delhi,Central Delhi,Central Delhi East,28.56269,77.10821,0.78,0.37,0.41,0.74,11,0,263,64.62,1,0,None
Delhi,Central Delhi,Central Delhi East,28.57206,77.12338,0.77,0.37,0.35,0.74,8,3,264,60.88,1,0,None
Delhi,Central Delhi,Central Delhi East,28.57676,77.11971,0.77,0.37,0.44,0.74,9,3,265,65.33,1,0,None
Delhi,Central Delhi,Central Delhi East,28.57036,77.10578,0.78,0.37,0.33,0.74,15,3,266,61.06,1,1,Eve Teasing
Delhi,Central Delhi,Central Delhi East,28.55638,77.10861,0.69,0.37,0.33,0.74,22,2,267,31.11,0,1,Eve Teasing
Delhi,Central Delhi,Central Delhi East,28.55934,77.10794,0.76,0.37,0.23,0.74,17,0,268,59.35,1,1,Pickpocketing
Delhi,Central Delhi,Central Delhi East,28.56207,77.09661,0.72,0.37,0.38,0.74,4,0,269,32.3,0,1,Pickpocketing
Delhi,South West Delhi,South West Delhi Central,28.7159,77.21775,0.94,0.81,0.7,0.7,17,1,270,75.65,2,0,None
Delhi,South West Delhi,South West Delhi Central,28.73072,77.21512,0.76,0.81,0.6,0.7,15,6,271,65.9,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.73552,77.23408,0.76,0.81,0.7,0.7,19,4,272,60.61,1,1,Pickpocketing
Delhi,South West Delhi,South West Delhi Central,28.7232,77.21465,0.75,0.81,0.74,0.7,22,0,273,51.15,1,1,Stalking
Delhi,South West Delhi,South West Delhi Central,28.72615,77.22228,0.77,0.81,0.77,0.7,10,3,274,71.72,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.71348,77.21926,0.73,0.81,0.49,0.7,21,1,275,56.4,1,1,Stalking
Delhi,South West Delhi,South West Delhi Central,28.72288,77.21898,0.85,0.81,0.62,0.7,18,4,276,61.66,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.73093,77.22772,0.86,0.81,0.66,0.7,8,4,277,69.45,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.72446,77.2237,0.73,0.81,0.72,0.7,12,0,278,70.51,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.72704,77.22297,0.9,0.81,0.63,0.7,15,5,279,71.89,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.74708,77.2115,0.88,0.81,0.59,0.7,19,0,280,61.72,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.72154,77.21585,0.67,0.81,0.59,0.7,7,4,281,63.54,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.72517,77.22645,0.95,0.81,0.57,0.7,7,0,282,71.08,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.71311,77.22233,0.78,0.81,0.68,0.7,9,5,283,67.83,1,0,None
Delhi,South West Delhi,South West Delhi Central,28.73345,77.22272,0.72,0.81,0.71,0.7,21,3,284,59.14,1,0,None
Delhi,South West Delhi,South West Delhi West,28.64348,77.23591,0.81,0.41,0.54,0.6,5,6,285,54.37,1,0,None
Delhi,South West Delhi,South West Delhi West,28.66455,77.23837,0.79,0.41,0.24,0.6,1,1,286,45.99,0,0,None
Delhi,South West Delhi,South West Delhi West,28.64391,77.24347,0.78,0.41,0.48,0.6,21,3,287,59.35,1,1,Pickpocketing
Delhi,South West Delhi,South West Delhi West,28.64232,77.23978,0.53,0.41,0.41,0.6,2,4,288,41.15,0,1,Pickpocketing
Delhi,South West Delhi,South West Delhi West,28.65179,77.23652,0.7,0.41,0.51,0.6,8,2,289,66.38,1,0,None
Delhi,South West Delhi,South West Delhi West,28.66241,77.25033,0.77,0.41,0.49,0.6,1,5,290,49.66,0,1,Pickpocketing
Delhi,South West Delhi,South West Delhi West,28.64116,77.22302,0.84,0.41,0.25,0.6,0,3,291,48.89,0,0,None
Delhi,South West Delhi,South West Delhi West,28.64298,77.24041,0.8,0.41,0.38,0.6,18,2,292,56.91,1,0,None
Delhi,South West Delhi,South West Delhi West,28.63739,77.25484,0.65,0.41,0.27,0.6,5,1,293,41.97,0,1,Pickpocketing
Delhi,South West Delhi,South West Delhi West,28.6559,77.24161,0.64,0.41,0.35,0.6,10,5,294,60.35,1,0,None
Delhi,South West Delhi,South West Delhi West,28.65148,77.23964,0.84,0.41,0.46,0.6,15,2,295,67.88,1,1,Eve Teasing
Delhi,South West Delhi,South West Delhi West,28.65712,77.25802,0.59,0.41,0.46,0.6,20,0,296,52.94,1,1,Eve Teasing
Delhi,South West Delhi,South West Delhi West,28.64072,77.24106,0.71,0.41,0.49,0.6,14,6,297,66.36,1,1,Pickpocketing
Delhi,South West Delhi,South West Delhi West,28.64802,77.24474,0.68,0.41,0.34,0.6,15,5,298,62.88,1,1,Pickpocketing
Delhi,South West Delhi,South West Delhi West,28.66261,77.23858,0.62,0.41,0.37,0.6,16,6,299,60.33,1,0,None
Delhi,South West Delhi,South West Delhi East,28.68313,77.04042,0.75,0.48,0.47,0.76,5,6,300,43.91,0,1,Assault
Delhi,South West Delhi,South West Delhi East,28.68305,77.05624,0.71,0.48,0.47,0.76,7,6,301,62.69,1,0,None
Delhi,South West Delhi,South West Delhi East,28.6714,77.05887,0.66,0.48,0.5,0.76,15,2,302,61.89,1,0,None
Delhi,South West Delhi,South West Delhi East,28.68879,77.07076,0.52,0.48,0.41,0.76,21,0,303,43.56,0,1,Pickpocketing
Delhi,South West Delhi,South West Delhi East,28.69282,77.06009,0.73,0.48,0.55,0.76,5,5,304,47.4,0,1,Eve Teasing
Delhi,South West Delhi,South West Delhi East,28.6827,77.04984,0.86,0.48,0.3,0.76,9,1,305,62.99,1,0,None
Delhi,South West Delhi,South West Delhi East,28.6836,77.07088,0.63,0.48,0.49,0.76,4,2,306,40.88,0,1,Pickpocketing
Delhi,South West Delhi,South West Delhi East,28.66882,77.0542,0.65,0.48,0.52,0.76,7,1,307,60.1,1,0,None
Delhi,South West Delhi,South West Delhi East,28.67107,77.05121,0.63,0.48,0.56,0.76,13,2,308,61.78,1,0,None
Delhi,South West Delhi,South West Delhi East,28.69336,77.05655,0.58,0.48,0.55,0.76,1,3,309,40.8,0,1,Assault
Delhi,South West Delhi,South West Delhi East,28.68953,77.04311,0.65,0.48,0.52,0.76,19,5,310,51.69,1,1,Eve Teasing
Delhi,South West Delhi,South West Delhi East,28.69322,77.04633,0.73,0.48,0.55,0.76,11,5,311,61.7,1,1,Eve Teasing
Delhi,South West Delhi,South West Delhi East,28.67192,77.04426,0.79,0.48,0.39,0.76,13,3,312,62.1,1,0,None
Delhi,South West Delhi,South West Delhi East,28.67395,77.05384,0.74,0.48,0.64,0.76,0,2,313,48.59,0,1,Stalking
Delhi,South West Delhi,South West Delhi East,28.67524,77.0563,0.58,0.48,0.46,0.76,8,0,314,57.77,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.6398,77.2832,0.9,0.82,0.83,0.77,5,2,315,54.88,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.63284,77.29083,0.78,0.82,0.76,0.77,10,3,316,69.88,1,1,Eve Teasing
Delhi,North West Delhi,North West Delhi Central,28.63228,77.28135,0.97,0.82,0.76,0.77,8,2,317,76.13,2,0,None
Delhi,North West Delhi,North West Delhi Central,28.61912,77.26702,0.93,0.82,0.78,0.77,11,6,318,72.48,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.63429,77.27507,0.82,0.82,0.73,0.77,2,1,319,51.33,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.62655,77.27688,1.0,0.82,0.78,0.77,0,5,320,58.36,1,1,Pickpocketing
Delhi,North West Delhi,North West Delhi Central,28.63355,77.28824,0.87,0.82,0.8,0.77,17,0,321,73.02,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.6397,77.26025,0.92,0.82,0.7,0.77,8,3,322,71.28,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.62452,77.27773,0.88,0.82,0.73,0.77,5,3,323,53.61,1,1,Stalking
Delhi,North West Delhi,North West Delhi Central,28.6296,77.2823,0.84,0.82,0.76,0.77,11,0,324,71.17,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.62089,77.28319,1.0,0.82,0.7,0.77,16,0,325,76.58,2,0,None
Delhi,North West Delhi,North West Delhi Central,28.62139,77.28315,0.95,0.82,0.8,0.77,9,3,326,76.42,2,0,None
Delhi,North West Delhi,North West Delhi Central,28.62714,77.26659,0.96,0.82,0.62,0.77,15,5,327,73.67,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.62343,77.29174,0.88,0.82,0.86,0.77,22,4,328,55.34,1,0,None
Delhi,North West Delhi,North West Delhi Central,28.61983,77.28298,0.95,0.82,0.69,0.77,1,6,329,53.64,1,0,None
Delhi,North West Delhi,North West Delhi West,28.5946,77.25524,0.75,0.43,0.55,0.55,20,4,330,59.15,1,1,Stalking
Delhi,North West Delhi,North West Delhi West,28.61829,77.26518,0.86,0.43,0.37,0.55,15,5,331,68.53,1,1,Stalking
Delhi,North West Delhi,North West Delhi West,28.6233,77.2586,0.84,0.43,0.51,0.55,23,6,332,55.16,1,0,None
Delhi,North West Delhi,North West Delhi West,28.6199,77.26841,0.77,0.43,0.45,0.55,1,2,333,52.77,1,0,None
Delhi,North West Delhi,North West Delhi West,28.62104,77.25992,0.8,0.43,0.51,0.55,22,6,334,53.42,1,0,None
Delhi,North West Delhi,North West Delhi West,28.61815,77.26237,0.83,0.43,0.5,0.55,3,5,335,54.92,1,0,None
Delhi,North West Delhi,North West Delhi West,28.62682,77.27637,0.82,0.43,0.45,0.55,17,0,336,70.78,1,0,None
Delhi,North West Delhi,North West Delhi West,28.61732,77.27354,0.71,0.43,0.5,0.55,0,4,337,49.2,0,0,None
Delhi,North West Delhi,North West Delhi West,28.62153,77.25147,0.84,0.43,0.38,0.55,1,4,338,52.61,1,0,None
Delhi,North West Delhi,North West Delhi West,28.61047,77.25686,0.76,0.43,0.49,0.55,4,5,339,50.38,1,0,None
Delhi,North West Delhi,North West Delhi West,28.62204,77.26629,0.78,0.43,0.42,0.55,17,4,340,66.01,1,0,None
Delhi,North West Delhi,North West Delhi West,28.62296,77.25742,0.79,0.43,0.34,0.55,2,5,341,49.94,0,1,Eve Teasing
Delhi,North West Delhi,North West Delhi West,28.61718,77.25989,0.95,0.43,0.39,0.55,4,5,342,57.14,1,1,Pickpocketing
Delhi,North West Delhi,North West Delhi West,28.61422,77.26356,0.84,0.43,0.44,0.55,16,6,343,70.46,1,0,None
Delhi,North West Delhi,North West Delhi West,28.61349,77.26543,0.9,0.43,0.39,0.55,22,2,344,56.12,1,0,None
Delhi,North West Delhi,North West Delhi East,28.67642,77.27073,0.75,0.31,0.4,0.57,22,1,345,40.22,0,1,Eve Teasing
Delhi,North West Delhi,North West Delhi East,28.66738,77.2763,0.68,0.31,0.54,0.57,11,0,346,66.91,1,0,None
Delhi,North West Delhi,North West Delhi East,28.67664,77.26394,0.74,0.31,0.49,0.57,13,5,347,66.84,1,1,Eve Teasing
Delhi,North West Delhi,North West Delhi East,28.66855,77.26544,0.83,0.31,0.45,0.57,19,0,348,60.05,1,0,None
Delhi,North West Delhi,North West Delhi East,28.66487,77.27519,0.69,0.31,0.6,0.57,14,0,349,66.86,1,1,Pickpocketing
Delhi,North West Delhi,North West Delhi East,28.67546,77.27382,0.77,0.31,0.53,0.57,18,0,350,62.0,1,1,Stalking
Delhi,North West Delhi,North West Delhi East,28.67231,77.26069,0.66,0.31,0.6,0.57,4,4,351,38.07,0,1,Pickpocketing
Delhi,North West Delhi,North West Delhi East,28.67339,77.26162,0.68,0.31,0.46,0.57,15,6,352,65.52,1,0,None
Delhi,North West Delhi,North West Delhi East,28.68492,77.26108,0.74,0.31,0.52,0.57,12,4,353,66.72,1,1,Stalking
Delhi,North West Delhi,North West Delhi East,28.67307,77.26165,0.62,0.31,0.39,0.57,6,4,354,62.39,1,1,Eve Teasing
Delhi,North West Delhi,North West Delhi East,28.6904,77.26732,0.72,0.31,0.71,0.57,19,3,355,61.88,1,1,Stalking
Delhi,North West Delhi,North West Delhi East,28.66432,77.27304,0.66,0.31,0.35,0.57,19,6,356,51.27,1,1,Pickpocketing
Delhi,North West Delhi,North West Delhi East,28.67596,77.25322,0.66,0.31,0.46,0.57,23,2,357,35.39,0,1,Eve Teasing
Delhi,North West Delhi,North West Delhi East,28.68396,77.27677,0.8,0.31,0.45,0.57,21,5,358,58.87,1,0,None
Delhi,North West Delhi,North West Delhi East,28.6814,77.25808,0.7,0.31,0.61,0.57,20,3,359,59.82,1,0,None
Delhi,Shahdara,Shahdara Central,28.48386,77.19157,0.88,0.75,0.75,0.57,5,5,360,61.66,1,0,None
Delhi,Shahdara,Shahdara Central,28.48339,77.19693,0.85,0.75,0.73,0.57,2,6,361,59.68,1,1,Stalking
Delhi,Shahdara,Shahdara Central,28.47809,77.18052,0.82,0.75,0.68,0.57,14,0,362,73.94,1,0,None
Delhi,Shahdara,Shahdara Central,28.48056,77.17851,0.88,0.75,0.63,0.57,6,6,363,75.06,2,0,None
Delhi,Shahdara,Shahdara Central,28.47869,77.18925,1.0,0.75,0.72,0.57,14,3,364,79.26,2,0,None
Delhi,Shahdara,Shahdara Central,28.48209,77.18017,1.0,0.75,0.69,0.57,4,4,365,64.72,1,0,None
Delhi,Shahdara,Shahdara Central,28.4876,77.17479,0.95,0.75,0.63,0.57,2,2,366,61.19,1,0,None
Delhi,Shahdara,Shahdara Central,28.47601,77.18271,0.91,0.75,0.73,0.57,21,4,367,69.0,1,0,None
Delhi,Shahdara,Shahdara Central,28.47314,77.18442,1.0,0.75,0.97,0.57,9,3,368,85.34,2,0,None
Delhi,Shahdara,Shahdara Central,28.48454,77.18767,0.92,0.75,0.65,0.57,23,1,369,59.23,1,0,None
Delhi,Shahdara,Shahdara Central,28.49353,77.1801,0.88,0.75,0.7,0.57,2,6,370,58.53,1,1,Stalking
Delhi,Shahdara,Shahdara Central,28.47575,77.18747,0.74,0.75,0.7,0.57,9,6,371,72.73,1,0,None
Delhi,Shahdara,Shahdara Central,28.49807,77.18485,0.89,0.75,0.66,0.57,12,3,372,75.1,2,0,None
Delhi,Shahdara,Shahdara Central,28.48004,77.19995,0.98,0.75,0.67,0.57,13,2,373,79.28,2,0,None
Delhi,Shahdara,Shahdara Central,28.49706,77.1955,0.84,0.75,0.79,0.57,9,5,374,76.63,2,0,None
Delhi,Shahdara,Shahdara West,28.51467,77.28829,0.54,0.37,0.46,0.72,2,0,375,27.75,0,0,None
Delhi,Shahdara,Shahdara West,28.49668,77.28892,0.7,0.37,0.53,0.72,21,3,376,55.41,1,1,Pickpocketing
Delhi,Shahdara,Shahdara West,28.49861,77.28465,0.82,0.37,0.39,0.72,13,5,377,64.46,1,0,None
Delhi,Shahdara,Shahdara West,28.4937,77.28353,0.66,0.37,0.37,0.72,11,4,378,58.63,1,0,None
Delhi,Shahdara,Shahdara West,28.50295,77.28325,0.67,0.37,0.41,0.72,6,1,379,59.84,1,0,None
Delhi,Shahdara,Shahdara West,28.50529,77.29693,0.7,0.37,0.58,0.72,14,3,380,65.2,1,1,Eve Teasing
Delhi,Shahdara,Shahdara West,28.49716,77.292,0.65,0.37,0.56,0.72,2,3,381,32.78,0,0,None
Delhi,Shahdara,Shahdara West,28.51853,77.29387,0.62,0.37,0.52,0.72,6,0,382,60.22,1,0,None
Delhi,Shahdara,Shahdara West,28.51127,77.27918,0.81,0.37,0.57,0.72,6,6,383,66.31,1,0,None
Delhi,Shahdara,Shahdara West,28.49972,77.26897,0.81,0.37,0.49,0.72,18,4,384,56.45,1,1,Pickpocketing
Delhi,Shahdara,Shahdara West,28.50938,77.28519,0.6,0.37,0.52,0.72,3,3,385,31.19,0,1,Assault
Delhi,Shahdara,Shahdara West,28.5019,77.29115,0.6,0.37,0.52,0.72,13,4,386,59.99,1,1,Pickpocketing
Delhi,Shahdara,Shahdara West,28.51508,77.28003,0.82,0.37,0.43,0.72,14,0,387,63.86,1,0,None
Delhi,Shahdara,Shahdara West,28.50535,77.28077,0.67,0.37,0.61,0.72,1,2,388,36.05,0,1,Assault
Delhi,Shahdara,Shahdara West,28.48514,77.29232,0.87,0.37,0.53,0.72,7,4,389,69.02,1,0,None
Delhi,Shahdara,Shahdara East,28.44371,77.16729,0.75,0.51,0.43,0.61,13,3,390,66.0,1,1,Pickpocketing
Delhi,Shahdara,Shahdara East,28.44813,77.15665,0.81,0.51,0.53,0.61,3,2,391,54.12,1,0,None
Delhi,Shahdara,Shahdara East,28.43199,77.17759,0.82,0.51,0.49,0.61,21,1,392,60.9,1,0,None
Delhi,Shahdara,Shahdara East,28.43912,77.17004,0.85,0.51,0.44,0.61,15,4,393,68.68,1,1,Eve Teasing
Delhi,Shahdara,Shahdara East,28.43834,77.17368,0.58,0.51,0.54,0.61,16,6,394,66.12,1,0,None
Delhi,Shahdara,Shahdara East,28.44837,77.15642,0.75,0.51,0.55,0.61,11,6,395,66.89,1,0,None
Delhi,Shahdara,Shahdara East,28.44027,77.144,0.84,0.51,0.45,0.61,5,1,396,51.42,1,1,Eve Teasing
Delhi,Shahdara,Shahdara East,28.4285,77.15255,0.73,0.51,0.44,0.61,0,5,397,47.37,0,0,None
Delhi,Shahdara,Shahdara East,28.43843,77.16496,0.75,0.51,0.6,0.61,20,6,398,58.19,1,1,Eve Teasing
Delhi,Shahdara,Shahdara East,28.43455,77.15936,0.61,0.51,0.57,0.61,22,0,399,47.05,0,0,None
Delhi,Shahdara,Shahdara East,28.43216,77.15722,0.82,0.51,0.52,0.61,1,0,400,51.82,1,1,Pickpocketing
Delhi,Shahdara,Shahdara East,28.44633,77.16788,0.72,0.51,0.56,0.61,21,0,401,57.27,1,0,None
Delhi,Shahdara,Shahdara East,28.45071,77.16014,0.91,0.51,0.51,0.61,22,5,402,56.32,1,0,None
Delhi,Shahdara,Shahdara East,28.43556,77.14792,0.42,0.51,0.53,0.61,5,3,403,37.47,0,1,Stalking
Delhi,Shahdara,Shahdara East,28.4307,77.16782,0.79,0.51,0.52,0.61,20,2,404,58.62,1,1,Stalking
Uttar Pradesh,Lucknow,Lucknow Central,26.78347,80.9394,0.64,0.9,0.77,0.57,19,6,405,59.49,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.79603,80.92986,0.71,0.9,0.8,0.57,1,4,406,53.23,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.79495,80.93925,0.62,0.9,0.77,0.57,14,3,407,69.76,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.79779,80.94207,0.6,0.9,0.68,0.57,18,0,408,58.63,1,1,Pickpocketing
Uttar Pradesh,Lucknow,Lucknow Central,26.78813,80.94546,0.67,0.9,0.7,0.57,9,6,409,70.13,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.78666,80.93326,0.68,0.9,0.66,0.57,20,4,410,60.05,1,1,Stalking
Uttar Pradesh,Lucknow,Lucknow Central,26.79487,80.95486,0.58,0.9,0.72,0.57,6,0,411,67.91,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.7968,80.93747,0.73,0.9,0.66,0.57,12,3,412,70.93,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.78473,80.95182,0.64,0.9,0.75,0.57,10,1,413,68.8,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.80086,80.9474,0.51,0.9,0.75,0.57,13,6,414,66.13,1,1,Pickpocketing
Uttar Pradesh,Lucknow,Lucknow Central,26.78513,80.9529,0.46,0.9,0.7,0.57,18,3,415,52.46,1,1,Stalking
Uttar Pradesh,Lucknow,Lucknow Central,26.78285,80.92751,0.6,0.9,0.66,0.57,5,4,416,44.58,0,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.783,80.94014,0.65,0.9,0.84,0.57,11,3,417,72.13,1,0,None
Uttar Pradesh,Lucknow,Lucknow Central,26.78096,80.92143,0.58,0.9,0.68,0.57,13,6,418,65.69,1,1,Pickpocketing
Uttar Pradesh,Lucknow,Lucknow Central,26.78306,80.93492,0.71,0.9,0.7,0.57,10,2,419,71.91,1,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.90303,80.9036,0.37,0.38,0.56,0.47,18,0,420,48.91,0,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.89484,80.90591,0.55,0.38,0.45,0.47,14,1,421,64.76,1,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.91493,80.90143,0.46,0.38,0.59,0.47,15,6,422,63.16,1,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.89941,80.89836,0.46,0.38,0.6,0.47,20,5,423,53.63,1,1,Eve Teasing
Uttar Pradesh,Lucknow,Lucknow West,26.89335,80.90433,0.51,0.38,0.38,0.47,22,5,424,31.1,0,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.92078,80.92018,0.43,0.38,0.56,0.47,18,4,425,50.69,1,1,Eve Teasing
Uttar Pradesh,Lucknow,Lucknow West,26.91732,80.89921,0.5,0.38,0.55,0.47,23,4,426,34.01,0,1,Eve Teasing
Uttar Pradesh,Lucknow,Lucknow West,26.91818,80.90248,0.51,0.38,0.49,0.47,6,3,427,63.37,1,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.91504,80.89597,0.49,0.38,0.43,0.47,10,4,428,61.75,1,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.91144,80.90834,0.52,0.38,0.58,0.47,12,1,429,64.03,1,1,Eve Teasing
Uttar Pradesh,Lucknow,Lucknow West,26.9007,80.90523,0.48,0.38,0.49,0.47,2,3,430,32.72,0,1,Pickpocketing
Uttar Pradesh,Lucknow,Lucknow West,26.90321,80.90176,0.56,0.38,0.56,0.47,13,1,431,66.21,1,1,Stalking
Uttar Pradesh,Lucknow,Lucknow West,26.91652,80.90419,0.44,0.38,0.47,0.47,13,0,432,61.04,1,1,Eve Teasing
Uttar Pradesh,Lucknow,Lucknow West,26.91036,80.90807,0.33,0.38,0.47,0.47,21,0,433,45.38,0,0,None
Uttar Pradesh,Lucknow,Lucknow West,26.90974,80.89558,0.49,0.38,0.4,0.47,20,6,434,49.04,0,0,None
Uttar Pradesh,Lucknow,Lucknow East,26.78817,80.86202,0.5,0.45,0.6,0.62,0,2,435,40.61,0,1,Harassment
Uttar Pradesh,Lucknow,Lucknow East,26.7851,80.87246,0.5,0.45,0.66,0.62,13,1,436,63.48,1,0,None
Uttar Pradesh,Lucknow,Lucknow East,26.78269,80.86612,0.26,0.45,0.38,0.62,3,0,437,25.17,0,1,Eve Teasing
Uttar Pradesh,Lucknow,Lucknow East,26.7966,80.85702,0.46,0.45,0.51,0.62,8,6,438,58.11,1,0,None
Uttar Pradesh,Lucknow,Lucknow East,26.79292,80.8772,0.37,0.45,0.34,0.62,0,6,439,32.24,0,1,Stalking
